K,hops,mode,trace_size,verify_time_us,budget_used
5,2,classic_lp,1,5.458998202811927,0
5,2,classic_lp,1,5.667003279086202,0
5,2,classic_lp,1,7.333001121878624,0
5,2,classic_lp,1,6.333000783342868,0
5,2,classic_lp,1,5.916997906751931,0
5,2,classic_lp,1,5.750000127591193,0
5,2,classic_lp,1,5.957997927907854,0
5,2,classic_lp,1,5.708003300242126,0
5,2,classic_lp,1,5.666996003128588,0
5,2,classic_lp,1,7.249996997416019,0
5,2,classic_lp,1,5.957997927907854,0
5,2,classic_lp,1,6.207999831531197,0
5,2,classic_lp,1,5.666996003128588,0
5,2,classic_lp,1,6.791997293476015,0
5,2,classic_lp,1,6.832997314631939,0
5,2,classic_lp,1,6.459005817305297,0
5,2,classic_lp,1,5.999994755256921,0
5,2,classic_lp,1,5.542002327274531,0
5,2,classic_lp,1,5.959002010058612,0
5,2,classic_lp,1,7.000002369750291,0
5,2,classic_lp,1,6.708003638777882,0
5,2,classic_lp,1,5.832996976096183,0
5,2,classic_lp,1,7.541995728388429,0
5,2,classic_lp,1,6.333000783342868,0
5,2,classic_lp,1,7.249996997416019,0
5,2,classic_lp,1,5.959002010058612,0
5,2,classic_lp,1,6.207999831531197,0
5,2,classic_lp,1,6.457994459196925,0
5,2,classic_lp,1,5.416004569269717,0
5,2,classic_lp,1,6.499998562503606,0
5,2,classic_lp,1,5.6249991757795215,0
5,2,classic_lp,1,6.1250029830262065,0
5,2,classic_lp,1,6.374997610691935,0
5,2,classic_lp,1,5.750000127591193,0
5,3,sell,2,9.916999260894954,2
5,3,sell,2,7.9169985838234425,2
5,3,sell,2,7.667003956157714,2
5,3,sell,2,7.33299384592101,2
5,3,sell,2,11.832999007310718,2
5,3,sell,2,7.875001756474376,2
5,3,sell,2,8.000002708286047,2
5,3,sell,2,9.499999578110874,2
5,3,sell,2,7.58399983169511,2
5,3,sell,2,7.500006176996976,2
5,3,sell,2,7.334005204029381,2
5,3,sell,2,9.082999895326793,2
5,3,sell,2,7.7500008046627045,2
5,3,sell,2,7.415997970383614,2
5,3,sell,2,7.375005225185305,2
5,3,sell,2,7.249996997416019,2
5,3,sell,2,7.582995749544352,2
5,3,sell,2,8.33300146041438,2
5,3,sell,2,7.708003977313638,2
5,3,sell,2,7.333001121878624,2
5,3,sell,2,8.041999535635114,2
5,3,sell,2,8.541996066924185,2
5,3,sell,2,11.667005310300738,2
5,3,sell,2,9.79100150289014,2
5,3,sell,2,10.707997716963291,2
5,3,sell,2,8.457995136268437,2
5,3,sell,2,8.292001439258456,2
5,3,sell,2,7.875001756474376,2
5,3,sell,2,7.374997949227691,2
5,3,sell,2,7.792004907969385,2
5,3,sell,2,7.708993507549167,2
5,3,sell,2,7.792004907969385,2
5,3,sell,2,7.9169985838234425,2
5,3,sell,2,8.332994184456766,2
5,3,sell,2,7.791997632011771,2
5,3,sell,2,8.458999218419194,2
5,3,sell,2,9.625000529922545,2
5,3,sell,2,8.125003660097718,2
5,3,sell,2,7.457994797732681,2
5,3,sell,2,7.832997653167695,2
5,3,sell,2,9.499999578110874,2
5,3,sell,2,8.874994819052517,2
5,3,sell,2,8.124996384140104,2
5,3,sell,2,10.041003406513482,2
5,3,sell,2,7.833004929125309,2
5,3,sell,2,8.167000487446785,2
5,3,sell,2,9.790994226932526,2
5,3,sell,2,8.082999556791037,2
5,3,sell,2,7.5830030255019665,2
5,3,sell,2,8.040995453484356,2
5,3,sell,2,7.7500008046627045,2
5,3,sell,2,7.499998901039362,2
5,3,sell,2,10.584000847302377,2
5,3,sell,2,8.541006536688656,2
5,3,sell,2,7.8749944805167615,2
5,3,sell,2,8.916002116166055,2
5,3,sell,2,7.7500008046627045,2
5,3,sell,2,8.83299799170345,2
5,3,sell,2,8.500006515532732,2
5,3,sell,2,8.791001164354384,2
5,3,sell,2,9.08400397747755,2
5,3,sell,2,8.249997335951775,2
5,3,sell,2,9.208997653331608,2
5,3,sell,2,7.499998901039362,2
5,3,sell,2,8.000002708286047,2
5,3,sell,2,7.5830030255019665,2
5,3,sell,2,7.2920011007227,2
5,3,sell,2,7.165996066760272,2
5,3,sell,2,7.333001121878624,2
5,3,sell,2,7.124996045604348,2
5,3,sell,2,7.250004273373634,2
5,3,sell,2,8.83299799170345,2
5,3,sell,2,10.87499549612403,2
5,3,sell,2,9.45899955695495,2
5,3,sell,2,8.83299799170345,2
5,3,sell,2,7.999995432328433,2
5,3,sell,2,8.417002391070127,2
5,3,sell,2,8.25000461190939,2
5,3,sell,2,7.667003956157714,2
5,3,classic_lp,2,10.540999937802553,0
5,3,classic_lp,2,8.124996384140104,0
5,3,classic_lp,2,8.041999535635114,0
5,3,classic_lp,2,7.58399983169511,0
5,3,classic_lp,2,8.290997357107699,0
5,3,classic_lp,2,8.041999535635114,0
5,3,classic_lp,2,7.95800588093698,0
5,3,classic_lp,2,10.415998985990882,0
5,3,classic_lp,2,7.791000825818628,0
5,3,classic_lp,2,7.708003977313638,0
5,3,classic_lp,2,7.499998901039362,0
5,3,classic_lp,2,7.9169985838234425,0
5,3,classic_lp,2,7.500006176996976,0
5,3,classic_lp,2,7.0829992182552814,0
5,3,classic_lp,2,12.458993296604604,0
5,3,classic_lp,2,7.290997018571943,0
5,3,classic_lp,2,7.458998879883438,0
5,3,classic_lp,2,10.167001164518297,0
5,3,classic_lp,2,8.249997335951775,0
5,3,classic_lp,2,7.624999852851033,0
5,3,classic_lp,2,7.667003956157714,0
5,3,classic_lp,2,7.7500008046627045,0
5,3,classic_lp,2,7.665999874006957,0
5,3,classic_lp,2,8.082999556791037,0
5,3,classic_lp,2,10.167001164518297,0
5,3,classic_lp,2,8.040995453484356,0
5,3,classic_lp,2,7.957998604979366,0
5,3,classic_lp,2,10.291994840372354,0
5,3,classic_lp,2,8.000002708286047,0
5,3,classic_lp,2,7.5410061981529,0
5,3,classic_lp,2,7.7500008046627045,0
5,3,classic_lp,2,7.9169985838234425,0
5,3,classic_lp,2,7.958995411172509,0
5,3,classic_lp,2,7.667003956157714,0
5,3,classic_lp,2,7.665999874006957,0
5,3,classic_lp,2,8.125003660097718,0
5,3,classic_lp,2,12.999997125007212,0
5,3,classic_lp,2,11.750002158805728,0
5,3,classic_lp,2,13.041993952356279,0
5,3,classic_lp,2,12.458003766369075,0
5,3,classic_lp,2,8.957998943515122,0
5,3,classic_lp,2,9.45899955695495,0
5,3,classic_lp,2,8.167000487446785,0
5,3,classic_lp,2,13.999997463542968,0
5,3,classic_lp,2,9.458002750761807,0
5,3,classic_lp,2,7.999995432328433,0
5,3,classic_lp,2,11.541000276338309,0
5,3,classic_lp,2,8.459006494376808,0
5,3,classic_lp,2,7.7500008046627045,0
5,3,classic_lp,2,7.458002073690295,0
5,3,classic_lp,2,7.541995728388429,0
5,3,classic_lp,2,7.457994797732681,0
5,3,classic_lp,2,11.165997420903295,0
5,3,classic_lp,2,7.916001777630299,0
5,3,classic_lp,2,7.5410061981529,0
5,3,classic_lp,2,8.208000508602709,0
5,3,classic_lp,2,7.582995749544352,0
5,3,classic_lp,2,7.4590061558410525,0
5,3,classic_lp,2,7.334005204029381,0
5,3,classic_lp,2,7.7079967013560236,0
5,3,classic_lp,2,7.917005859781057,0
5,3,classic_lp,2,7.999995432328433,0
5,3,classic_lp,2,8.041999535635114,0
5,3,classic_lp,2,7.415997970383614,0
5,3,classic_lp,2,8.249997335951775,0
5,3,classic_lp,2,7.8749944805167615,0
5,3,classic_lp,2,7.374997949227691,0
5,3,classic_lp,2,7.000002369750291,0
5,3,classic_lp,2,7.2920011007227,0
5,3,classic_lp,2,7.2920011007227,0
5,3,classic_lp,2,7.167000148911029,0
5,3,classic_lp,2,8.416005584876984,0
5,3,classic_lp,2,7.915994501672685,0
5,3,classic_lp,2,7.791997632011771,0
5,3,classic_lp,2,7.333001121878624,0
5,3,classic_lp,2,6.916998245287687,0
5,3,classic_lp,2,7.875001756474376,0
5,3,classic_lp,2,10.375006240792572,0
5,3,classic_lp,2,9.082999895326793,0
10,1,sell,0,4.583002009894699,0
10,1,sell,0,3.6249984987080097,0
10,1,sell,0,3.6249984987080097,0
10,1,sell,0,3.5420016502030194,0
10,1,sell,0,3.4580007195472717,0
10,1,sell,0,3.3329997677356005,0
10,1,sell,0,3.7080026231706142,0
10,1,sell,0,3.3329997677356005,0
10,1,sell,0,3.3750038710422814,0
10,1,sell,0,3.2080060918815434,0
10,1,sell,0,3.249995643272996,0
10,1,sell,0,3.083005140069872,0
10,1,sell,0,3.082997864112258,0
10,1,sell,0,3.0000010156072676,0
10,1,sell,0,2.916996891144663,0
10,1,sell,0,5.084002623334527,0
10,1,sell,0,3.1660019885748625,0
10,1,sell,0,3.0000010156072676,0
10,1,sell,0,4.292000085115433,0
10,1,sell,0,3.540997568052262,0
10,1,sell,0,3.458997525740415,0
10,1,sell,0,3.459004801698029,0
10,1,sell,0,3.125001967418939,0
10,1,sell,0,3.8330035749822855,0
10,1,sell,0,3.291999746579677,0
10,1,sell,0,3.0419978429563344,0
10,1,sell,0,2.959000994451344,0
10,1,sell,0,2.8329959604889154,0
10,1,sell,0,3.0000010156072676,0
10,1,sell,0,3.334003849886358,0
10,1,sell,0,3.6669953260570765,0
10,1,sell,0,3.291999746579677,0
10,1,sell,0,6.542002665810287,0
10,1,sell,0,3.8750004023313522,0
10,1,sell,0,3.6249984987080097,0
10,1,sell,0,3.125001967418939,0
10,1,sell,0,4.082998202648014,0
10,1,sell,0,3.749999450519681,0
10,1,sell,0,3.6249984987080097,0
10,1,sell,0,3.3330070436932147,0
10,1,sell,0,3.125001967418939,0
10,1,sell,0,3.6670026020146906,0
10,1,sell,0,3.25000291923061,0
10,1,sell,0,3.3750038710422814,0
10,1,sell,0,3.291999746579677,0
10,1,sell,0,3.749999450519681,0
10,1,sell,0,3.25000291923061,0
10,1,sell,0,3.334003849886358,0
10,1,sell,0,4.0000013541430235,0
10,1,sell,0,3.0840019462630153,0
10,1,sell,0,3.583001671358943,0
10,1,sell,0,3.2090028980746865,0
10,1,sell,0,4.165995051153004,0
10,1,sell,0,3.2909956644289196,0
10,1,sell,0,3.1669987947680056,0
10,1,sell,0,3.2909956644289196,0
10,1,sell,0,3.1249946914613247,0
10,1,sell,0,2.9579969123005867,0
10,1,sell,0,3.083994670305401,0
10,1,sell,0,3.0410010367631912,0
10,1,sell,0,3.0000010156072676,0
10,1,sell,0,2.916996891144663,0
10,1,sell,0,3.125001967418939,0
10,1,sell,0,3.291999746579677,0
10,1,sell,0,3.083994670305401,0
10,1,sell,0,3.0000010156072676,0
10,1,sell,0,3.0000010156072676,0
10,1,sell,0,3.2910029403865337,0
10,1,sell,0,3.9999940781854093,0
10,1,sell,0,3.3329997677356005,0
10,1,sell,0,6.2920007621869445,0
10,1,sell,0,4.0000013541430235,0
10,1,sell,0,3.6660057958215475,0
10,1,sell,0,5.292000423651189,0
10,1,sell,0,3.6659985198639333,0
10,1,sell,0,4.207999154459685,0
10,1,sell,0,3.25000291923061,0
10,1,sell,0,4.334004188422114,0
10,1,sell,0,3.291999746579677,0
10,1,sell,0,3.207998815923929,0
10,1,sell,0,3.1669987947680056,0
10,1,sell,0,2.9999937396496534,0
10,1,sell,0,2.95899371849373,0
10,1,sell,0,3.0419978429563344,0
10,1,sell,0,3.083005140069872,0
10,1,sell,0,3.540997568052262,0
10,1,sell,0,3.3329997677356005,0
10,1,sell,0,3.8330035749822855,0
10,1,sell,0,3.291999746579677,0
10,1,sell,0,3.082997864112258,0
10,1,sell,0,3.16700607072562,0
10,1,sell,0,2.959000994451344,0
10,1,sell,0,3.0000010156072676,0
10,1,sell,0,4.04199818149209,0
10,1,sell,0,3.249995643272996,0
10,1,sell,0,3.1660019885748625,0
10,1,sell,0,4.333000106271356,0
10,1,sell,0,3.4580007195472717,0
10,1,sell,0,3.5000048228539526,0
10,1,sell,0,3.374996595084667,0
10,1,sell,0,3.1669987947680056,0
10,1,sell,0,3.3329997677356005,0
10,1,sell,0,3.4580007195472717,0
10,1,sell,0,3.0420051189139485,0
10,1,sell,0,3.1669987947680056,0
10,1,sell,0,3.1669987947680056,0
10,1,sell,0,3.2080060918815434,0
10,1,sell,0,3.125001967418939,0
10,1,sell,0,3.0840019462630153,0
10,1,sell,0,3.749999450519681,0
10,1,sell,0,4.250003257766366,0
10,1,classic_lp,0,3.6249984987080097,0
10,1,classic_lp,0,3.2080060918815434,0
10,1,classic_lp,0,3.291999746579677,0
10,1,classic_lp,0,3.8330035749822855,0
10,1,classic_lp,0,3.2089956221170723,0
10,1,classic_lp,0,3.3329997677356005,0
10,1,classic_lp,0,3.1669987947680056,0
10,1,classic_lp,0,3.583001671358943,0
10,1,classic_lp,0,3.5410048440098763,0
10,1,classic_lp,0,3.2910029403865337,0
10,1,classic_lp,0,3.1660019885748625,0
10,1,classic_lp,0,3.249995643272996,0
10,1,classic_lp,0,3.25000291923061,0
10,1,classic_lp,0,3.125001967418939,0
10,1,classic_lp,0,3.125001967418939,0
10,1,classic_lp,0,2.958004188258201,0
10,1,classic_lp,0,3.0419978429563344,0
10,1,classic_lp,0,4.70800296170637,0
10,1,classic_lp,0,3.416003892198205,0
10,1,classic_lp,0,3.583001671358943,0
10,1,classic_lp,0,3.6669953260570765,0
10,1,classic_lp,0,3.125001967418939,0
10,1,classic_lp,0,2.959000994451344,0
10,1,classic_lp,0,3.3750038710422814,0
10,1,classic_lp,0,2.959000994451344,0
10,1,classic_lp,0,3.082997864112258,0
10,1,classic_lp,0,2.916996891144663,0
10,1,classic_lp,0,3.125001967418939,0
10,1,classic_lp,0,3.25000291923061,0
10,1,classic_lp,0,3.2089956221170723,0
10,1,classic_lp,0,3.1669987947680056,0
10,1,classic_lp,0,3.2089956221170723,0
10,1,classic_lp,0,3.291999746579677,0
10,1,classic_lp,0,4.042005457449704,0
10,1,classic_lp,0,3.749999450519681,0
10,1,classic_lp,0,3.4580007195472717,0
10,1,classic_lp,0,3.291999746579677,0
10,1,classic_lp,0,3.2910029403865337,0
10,1,classic_lp,0,3.5000048228539526,0
10,1,classic_lp,0,3.291999746579677,0
10,1,classic_lp,0,3.125001967418939,0
10,1,classic_lp,0,3.3750038710422814,0
10,1,classic_lp,0,3.1660019885748625,0
10,1,classic_lp,0,3.207998815923929,0
10,1,classic_lp,0,3.082997864112258,0
10,1,classic_lp,0,3.25000291923061,0
10,1,classic_lp,0,3.125001967418939,0
10,1,classic_lp,0,3.0419978429563344,0
10,1,classic_lp,0,2.9579969123005867,0
10,1,classic_lp,0,3.0840019462630153,0
10,1,classic_lp,0,4.6670029405504465,0
10,1,classic_lp,0,3.374996595084667,0
10,1,classic_lp,0,2.958004188258201,0
10,1,classic_lp,0,3.083005140069872,0
10,1,classic_lp,0,3.207998815923929,0
10,1,classic_lp,0,4.375004209578037,0
10,1,classic_lp,0,3.541994374245405,0
10,1,classic_lp,0,3.1249946914613247,0
10,1,classic_lp,0,3.249995643272996,0
10,1,classic_lp,0,4.042005457449704,0
10,1,classic_lp,0,3.249995643272996,0
10,1,classic_lp,0,3.083005140069872,0
10,1,classic_lp,0,4.0000013541430235,0
10,1,classic_lp,0,3.6659985198639333,0
10,1,classic_lp,0,3.291999746579677,0
10,1,classic_lp,0,3.2089956221170723,0
10,1,classic_lp,0,4.041001375298947,0
10,1,classic_lp,0,3.3329997677356005,0
10,1,classic_lp,0,4.250003257766366,0
10,1,classic_lp,0,3.334003849886358,0
10,1,classic_lp,0,3.1249946914613247,0
10,1,classic_lp,0,2.916996891144663,0
10,1,classic_lp,0,3.25000291923061,0
10,1,classic_lp,0,3.416003892198205,0
10,1,classic_lp,0,3.9590013329871,0
10,1,classic_lp,0,3.707995347213,0
10,1,classic_lp,0,3.4999975468963385,0
10,1,classic_lp,0,3.291999746579677,0
10,1,classic_lp,0,3.334003849886358,0
10,1,classic_lp,0,2.959000994451344,0
10,1,classic_lp,0,3.2090028980746865,0
10,1,classic_lp,0,3.207998815923929,0
10,1,classic_lp,0,2.8750000637955964,0
10,1,classic_lp,0,3.0000010156072676,0
10,1,classic_lp,0,2.959000994451344,0
10,1,classic_lp,0,3.0419978429563344,0
10,1,classic_lp,0,2.91600008495152,0
10,1,classic_lp,0,3.082997864112258,0
10,1,classic_lp,0,2.958004188258201,0
10,1,classic_lp,0,3.083005140069872,0
10,1,classic_lp,0,2.958004188258201,0
10,1,classic_lp,0,3.6669953260570765,0
10,1,classic_lp,0,2.959000994451344,0
10,1,classic_lp,0,2.916996891144663,0
10,1,classic_lp,0,3.0000010156072676,0
10,1,classic_lp,0,3.582994395401329,0
10,1,classic_lp,0,4.082998202648014,0
10,1,classic_lp,0,3.2909956644289196,0
10,1,classic_lp,0,3.0000010156072676,0
10,1,classic_lp,0,3.0410010367631912,0
10,1,classic_lp,0,3.1669987947680056,0
10,1,classic_lp,0,3.5420016502030194,0
10,1,classic_lp,0,3.249995643272996,0
10,1,classic_lp,0,3.125001967418939,0
10,1,classic_lp,0,3.0000010156072676,0
10,1,classic_lp,0,3.25000291923061,0
10,1,classic_lp,0,3.3339965739287436,0
10,1,classic_lp,0,3.2090028980746865,0
10,1,classic_lp,0,3.2080060918815434,0
10,1,classic_lp,0,3.207998815923929,0
10,1,classic_lp,0,3.1249946914613247,0
10,2,sell,1,11.584001185838133,1
10,2,sell,1,8.541996066924185,1
10,2,sell,1,7.249996997416019,1
10,2,sell,1,6.707996362820268,1
10,2,sell,1,7.000002369750291,1
10,2,sell,1,6.459005817305297,1
10,2,sell,1,7.250004273373634,1
10,2,sell,1,7.208000170066953,1
10,2,sell,1,6.333000783342868,1
10,2,sell,1,6.999995093792677,1
10,2,sell,1,7.5830030255019665,1
10,2,sell,1,6.541995389852673,1
10,2,sell,1,6.7920045694336295,1
10,2,sell,1,6.333000783342868,1
10,2,sell,1,7.624999852851033,1
10,2,sell,1,6.9160014390945435,1
10,2,sell,1,8.666997018735856,1
10,2,sell,1,6.1250029830262065,1
10,2,sell,1,6.2920007621869445,1
10,2,sell,1,6.290996680036187,1
10,2,sell,1,5.792004230897874,1
10,2,sell,1,5.665999196935445,1
10,2,sell,1,5.707996024284512,1
10,2,sell,1,5.957997927907854,1
10,2,sell,1,6.16600300418213,1
10,2,sell,1,5.750000127591193,1
10,2,sell,1,5.709000106435269,1
10,2,sell,1,6.040994776412845,1
10,2,sell,1,5.9580052038654685,1
10,2,sell,1,7.125003321561962,1
10,2,sell,1,6.50000583846122,1
10,2,sell,1,6.124995707068592,1
10,2,sell,1,6.707996362820268,1
10,2,sell,1,6.084002961870283,1
10,2,sell,1,7.290997018571943,1
10,2,sell,1,6.250003934837878,1
10,2,sell,1,6.624999514315277,1
10,2,sell,1,6.249996658880264,1
10,2,sell,1,6.542002665810287,1
10,2,sell,1,6.249996658880264,1
10,2,sell,1,8.625000191386789,1
10,2,sell,1,7.708003977313638,1
10,2,sell,1,7.8749944805167615,1
10,2,sell,1,6.707996362820268,1
10,2,sell,1,7.5410061981529,1
10,2,sell,1,6.249996658880264,1
10,2,sell,1,6.542002665810287,1
10,2,sell,1,6.291003955993801,1
10,2,sell,1,6.2920007621869445,1
10,2,sell,1,6.250003934837878,1
10,2,sell,1,6.583002686966211,1
10,2,sell,1,6.1250029830262065,1
10,2,sell,1,8.04100272944197,1
10,2,sell,1,6.750000466126949,1
10,2,sell,1,6.207999831531197,1
10,2,sell,1,7.000002369750291,1
10,2,sell,1,6.166999810375273,1
10,2,sell,1,7.125003321561962,1
10,2,sell,1,5.709000106435269,1
10,2,sell,1,8.917006198316813,1
10,2,sell,1,9.83300560619682,1
10,2,sell,1,9.125003998633474,1
10,2,sell,1,8.041999535635114,1
10,2,sell,1,8.999995770864189,1
10,2,sell,1,7.000002369750291,1
10,2,sell,1,7.290997018571943,1
10,2,sell,1,6.334004865493625,1
10,2,sell,1,9.417002729605883,1
10,2,sell,1,7.709000783506781,1
10,2,sell,1,9.458002750761807,1
10,2,sell,1,9.12499672267586,1
10,2,sell,1,6.832997314631939,1
10,2,sell,1,6.2920007621869445,1
10,2,sell,1,8.792005246505141,1
10,2,sell,1,6.750000466126949,1
10,2,sell,1,6.9590023485943675,1
10,2,sell,1,10.167001164518297,1
10,2,sell,1,7.375005225185305,1
10,2,sell,1,9.209004929289222,1
10,2,sell,1,8.208000508602709,1
10,2,sell,1,7.709000783506781,1
10,2,sell,1,6.459005817305297,1
10,2,sell,1,8.167000487446785,1
10,2,sell,1,6.916998245287687,1
10,2,sell,1,6.750000466126949,1
10,2,sell,1,6.624999514315277,1
10,2,sell,1,6.375004886649549,1
10,2,sell,1,6.541995389852673,1
10,2,sell,1,7.458998879883438,1
10,2,sell,1,6.624999514315277,1
10,2,sell,1,11.58300437964499,1
10,2,sell,1,9.874995157588273,1
10,2,sell,1,8.666997018735856,1
10,2,sell,1,9.374998626299202,1
10,2,sell,1,8.999995770864189,1
10,2,sell,1,16.70899655437097,1
10,2,sell,1,8.125003660097718,1
10,2,sell,1,8.417002391070127,1
10,2,sell,1,7.665999874006957,1
10,2,sell,1,9.458002750761807,1
10,2,sell,1,6.542002665810287,1
10,2,sell,1,9.709001460578293,1
10,2,sell,1,8.000002708286047,1
10,2,sell,1,6.583002686966211,1
10,2,sell,1,6.542002665810287,1
10,2,sell,1,9.499999578110874,1
10,2,sell,1,7.249996997416019,1
10,2,sell,1,7.542003004346043,1
10,2,sell,1,11.541997082531452,1
10,2,sell,1,7.499998901039362,1
10,2,sell,1,10.167001164518297,1
10,2,sell,1,9.083996701519936,1
10,2,sell,1,6.7920045694336295,1
10,2,sell,1,12.29200279340148,1
10,2,sell,1,18.917002307716757,1
10,2,sell,1,14.707999071106315,1
10,2,sell,1,9.958996088244021,1
10,2,sell,1,9.249997674487531,1
10,2,sell,1,7.499998901039362,1
10,2,sell,1,9.916999260894954,1
10,2,sell,1,9.542003681417555,1
10,2,sell,1,7.291993824765086,1
10,2,sell,1,9.582996426615864,1
10,2,sell,1,7.041999197099358,1
10,2,sell,1,7.290997018571943,1
10,2,sell,1,18.16699659684673,1
10,2,sell,1,14.999997802078724,1
10,2,sell,1,10.791998647619039,1
10,2,sell,1,8.040995453484356,1
10,2,sell,1,7.0829992182552814,1
10,2,sell,1,7.457994797732681,1
10,2,sell,1,6.9590023485943675,1
10,2,sell,1,6.209003913681954,1
10,2,sell,1,8.83299799170345,1
10,2,sell,1,9.000003046821803,1
10,2,sell,1,6.999995093792677,1
10,2,sell,1,7.832997653167695,1
10,2,sell,1,6.624999514315277,1
10,2,sell,1,6.708003638777882,1
10,2,sell,1,10.749994544312358,1
10,2,sell,1,6.624999514315277,1
10,2,sell,1,6.4589985413476825,1
10,2,sell,1,11.500000255182385,1
10,2,sell,1,7.7500008046627045,1
10,2,sell,1,8.792005246505141,1
10,2,sell,1,6.666996341664344,1
10,2,sell,1,9.333001798950136,1
10,2,sell,1,7.208000170066953,1
10,2,sell,1,6.499998562503606,1
10,2,sell,1,6.291003955993801,1
10,2,sell,1,9.250004950445145,1
10,2,sell,1,6.707996362820268,1
10,2,sell,1,9.834002412389964,1
10,2,sell,1,6.999995093792677,1
10,2,sell,1,8.916998922359198,1
10,2,sell,1,8.25000461190939,1
10,2,sell,1,7.333997928071767,1
10,2,sell,1,8.33300146041438,1
10,2,sell,1,6.624999514315277,1
10,2,sell,1,8.708004315849394,1
10,2,sell,1,7.125003321561962,1
10,2,sell,1,7.832997653167695,1
10,2,sell,1,6.124995707068592,1
10,2,sell,1,8.95900302566588,1
10,2,sell,1,6.9590023485943675,1
10,2,sell,1,8.791997970547527,1
10,2,sell,1,7.249996997416019,1
10,2,sell,1,7.124996045604348,1
10,2,sell,1,12.165997759439051,1
10,2,sell,1,8.41599830891937,1
10,2,sell,1,6.750000466126949,1
10,2,sell,1,6.458001735154539,1
10,2,sell,1,6.624999514315277,1
10,2,sell,1,6.207999831531197,1
10,2,sell,1,6.707996362820268,1
10,2,sell,1,8.249997335951775,1
10,2,sell,1,6.624999514315277,1
10,2,sell,1,7.333001121878624,1
10,2,sell,1,6.499998562503606,1
10,2,sell,1,6.6250067902728915,1
10,2,sell,1,6.333000783342868,1
10,2,sell,1,16.040998161770403,1
10,2,sell,1,8.791997970547527,1
10,2,sell,1,8.499999239575118,1
10,2,sell,1,8.584000170230865,1
10,2,sell,1,7.333001121878624,1
10,2,sell,1,6.166999810375273,1
10,2,sell,1,6.624999514315277,1
10,2,sell,1,8.041999535635114,1
10,2,sell,1,7.083996024448425,1
10,2,sell,1,7.7500008046627045,1
10,2,sell,1,8.457995136268437,1
10,2,sell,1,7.125003321561962,1
10,2,sell,1,6.95799826644361,1
10,2,sell,1,6.374997610691935,1
10,2,sell,1,6.082998879719526,1
10,2,sell,1,6.583999493159354,1
10,2,sell,1,10.042000212706625,1
10,2,sell,1,7.792004907969385,1
10,2,sell,1,6.54099858365953,1
10,2,sell,1,8.290997357107699,1
10,2,sell,1,7.125003321561962,1
10,2,sell,1,9.000003046821803,1
10,2,sell,1,7.458002073690295,1
10,2,sell,1,53.08299296302721,1
10,2,sell,1,8.666997018735856,1
10,2,sell,1,10.333002137485892,1
10,2,sell,1,7.458002073690295,1
10,2,sell,1,6.583002686966211,1
10,2,sell,1,6.16600300418213,1
10,2,sell,1,7.875001756474376,1
10,2,sell,1,11.832999007310718,1
10,2,sell,1,6.624999514315277,1
10,2,sell,1,8.875002095010132,1
10,2,sell,1,9.666000551078469,1
10,2,sell,1,9.208000847138464,1
10,2,sell,1,11.249998351559043,1
10,2,sell,1,7.7500008046627045,1
10,2,sell,1,6.791997293476015,1
10,2,sell,1,7.125003321561962,1
10,2,sell,1,6.624999514315277,1
10,2,sell,1,7.041999197099358,1
10,2,sell,1,8.249997335951775,1
10,2,sell,1,8.999995770864189,1
10,2,sell,1,8.957998943515122,1
10,2,sell,1,6.624999514315277,1
10,2,sell,1,6.458001735154539,1
10,2,sell,1,8.08399636298418,1
10,2,sell,1,8.625000191386789,1
10,2,sell,1,6.7920045694336295,1
10,2,sell,1,6.4589985413476825,1
10,2,sell,1,6.666996341664344,1
10,2,sell,1,8.290997357107699,1
10,2,sell,1,9.04199987417087,1
10,2,sell,1,8.041999535635114,1
10,2,sell,1,15.416000678669661,1
10,2,sell,1,10.167001164518297,1
10,2,sell,1,9.04199987417087,1
10,2,sell,1,7.250004273373634,1
10,2,sell,1,7.374997949227691,1
10,2,sell,1,7.417002052534372,1
10,2,sell,1,6.667003617621958,1
10,2,sell,1,10.291994840372354,1
10,2,sell,1,7.499998901039362,1
10,2,sell,1,8.625000191386789,1
10,2,sell,1,8.666000212542713,1
10,2,sell,1,6.833994120825082,1
10,2,classic_lp,1,8.166003681253642,0
10,2,classic_lp,1,6.624999514315277,0
10,2,classic_lp,1,9.708994184620678,0
10,2,classic_lp,1,6.87500141793862,0
10,2,classic_lp,1,8.584000170230865,0
10,2,classic_lp,1,7.624999852851033,0
10,2,classic_lp,1,9.957999282050878,0
10,2,classic_lp,1,8.583003364037722,0
10,2,classic_lp,1,6.667003617621958,0
10,2,classic_lp,1,12.208998668938875,0
10,2,classic_lp,1,9.625000529922545,0
10,2,classic_lp,1,7.5830030255019665,0
10,2,classic_lp,1,9.999996109399945,0
10,2,classic_lp,1,8.83299799170345,0
10,2,classic_lp,1,8.708004315849394,0
10,2,classic_lp,1,7.665999874006957,0
10,2,classic_lp,1,7.8749944805167615,0
10,2,classic_lp,1,10.957999620586634,0
10,2,classic_lp,1,9.625000529922545,0
10,2,classic_lp,1,7.166003342717886,0
10,2,classic_lp,1,6.7920045694336295,0
10,2,classic_lp,1,8.791997970547527,0
10,2,classic_lp,1,7.125003321561962,0
10,2,classic_lp,1,6.457994459196925,0
10,2,classic_lp,1,6.958005542401224,0
10,2,classic_lp,1,6.707996362820268,0
10,2,classic_lp,1,6.250003934837878,0
